uav_x,uav_y,uav_z,user_x,user_y,distance_m,horizontal_m,elevation_deg,los,path_loss_db,rx_dbm
282.554,122.713,75.584,293.561,21.626,126.699,101.684,36.624,0,94.276,-74.276
276.957,264.007,113.544,150.569,177.104,190.836,153.382,36.512,0,104.547,-84.547
245.561,421.683,55.600,192.413,396.263,81.008,58.914,43.342,1,78.217,-58.217
175.437,266.980,53.453,140.214,311.362,77.896,56.661,43.331,0,100.966,-80.966
371.495,75.774,81.520,324.216,155.497,123.436,92.688,41.332,1,81.875,-61.875
135.692,88.030,59.312,165.537,162.619,99.861,80.339,36.437,1,80.034,-60.034
313.641,126.953,70.112,235.649,127.182,104.874,77.993,41.954,0,100.927,-80.927
379.661,354.837,41.613,324.677,367.152,70.046,56.346,36.447,1,76.954,-56.954
167.386,188.117,40.034,115.635,183.469,65.594,51.959,37.614,1,76.383,-56.383
318.945,74.330,126.647,381.450,192.637,184.236,133.804,43.426,0,103.696,-83.696
228.460,414.222,72.456,281.787,488.107,116.416,91.120,38.491,0,106.634,-86.634
173.610,296.667,46.474,221.029,311.443,68.020,49.667,43.098,0,97.769,-77.769
148.211,112.524,86.505,183.746,27.032,126.707,92.583,43.056,1,82.102,-62.102
378.857,217.266,54.797,431.838,243.455,80.595,59.100,42.837,0,102.813,-82.813
52.019,180.212,132.784,221.771,192.967,215.894,170.231,37.955,0,114.194,-94.194
264.229,231.111,59.426,311.794,278.403,89.613,67.074,41.540,0,106.475,-86.475
380.866,174.912,70.996,349.354,250.026,108.054,81.457,41.075,1,80.719,-60.719
142.691,268.953,45.624,117.173,227.050,66.996,49.061,42.921,0,93.056,-73.056
69.047,198.088,105.220,107.582,299.886,151.391,108.848,44.029,0,109.777,-89.777
301.936,386.796,87.105,362.093,280.831,149.782,121.850,35.559,0,110.085,-90.085
172.844,309.513,102.123,34.780,335.213,173.641,140.436,36.024,0,94.039,-74.039
43.996,222.633,93.339,152.350,178.300,149.727,117.073,38.565,1,83.552,-63.552
31.450,51.696,89.250,129.965,62.692,133.386,99.127,41.998,0,99.996,-79.996
116.831,429.357,121.018,0.489,340.854,189.772,146.178,39.621,0,97.224,-77.224
370.384,124.001,48.130,379.618,74.950,69.338,49.913,43.959,0,93.286,-73.286
77.503,86.612,45.922,130.268,71.133,71.642,54.988,39.866,1,77.149,-57.149
178.494,381.268,134.117,306.385,332.387,191.659,136.914,44.409,0,110.445,-90.445
368.769,58.029,65.362,373.943,128.036,95.916,70.198,42.957,1,79.684,-59.684
478.422,126.545,119.487,345.626,226.551,204.727,166.241,35.707,0,100.418,-80.418
238.233,288.490,87.546,189.474,361.517,123.994,87.808,44.914,0,107.963,-87.963
330.521,76.573,89.792,361.653,175.868,137.445,104.061,40.790,1,82.809,-62.809
326.609,402.560,126.909,478.119,453.512,204.102,159.848,38.447,1,86.243,-66.243
224.894,200.920,122.883,280.865,58.223,196.457,153.281,38.718,1,85.911,-65.911
34.877,285.246,138.036,36.121,432.546,201.873,147.305,43.140,0,106.326,-86.326
27.202,118.533,76.692,128.708,121.265,127.250,101.543,37.062,0,94.543,-74.543
281.436,400.140,122.796,412.773,487.659,199.970,157.826,37.885,0,98.737,-78.737
313.265,453.965,134.495,351.592,273.517,228.297,184.473,36.095,0,103.164,-83.164
184.084,255.993,47.008,135.336,265.886,68.440,49.742,43.381,1,76.752,-56.752
455.535,475.158,127.472,311.921,422.819,199.031,152.853,39.826,0,107.013,-87.013
40.128,316.590,134.499,73.480,452.941,194.407,140.371,43.776,0,107.282,-87.282
343.262,137.044,115.791,246.443,27.782,186.332,145.986,38.420,0,114.804,-94.804
380.324,422.533,55.907,363.260,365.518,81.654,59.513,43.210,1,78.286,-58.286
310.059,205.688,93.920,330.107,104.021,139.853,103.625,42.187,0,101.612,-81.612
123.625,58.733,95.436,243.997,89.273,156.620,124.185,37.542,1,83.943,-63.943
373.445,85.631,41.163,427.332,80.956,67.971,54.089,37.272,1,76.692,-56.692
53.807,385.599,113.752,207.490,377.555,191.371,153.894,36.470,1,85.684,-65.684
95.559,134.486,88.519,50.259,48.212,131.647,97.444,42.252,0,98.786,-78.786
294.130,449.786,75.509,230.132,380.488,120.829,94.329,38.677,1,81.689,-61.689
143.982,341.926,125.474,68.123,455.277,185.328,136.393,42.612,1,85.405,-65.405
430.935,424.249,83.788,423.833,321.783,132.552,102.712,39.206,0,99.573,-79.573
62.587,340.049,120.114,231.753,349.402,207.683,169.425,35.335,0,95.753,-75.753
493.333,267.272,56.577,486.563,206.550,83.270,61.098,42.800,0,97.106,-77.106
364.742,330.284,58.961,316.544,369.467,85.643,62.116,43.507,1,78.700,-58.700
256.848,278.284,110.123,102.791,281.668,189.399,154.095,35.551,0,110.199,-90.199
318.683,396.309,70.254,348.604,470.858,106.717,80.330,41.172,1,80.611,-60.611
244.292,236.277,107.647,238.208,125.642,154.484,110.803,44.172,0,96.620,-76.620
95.808,438.417,120.613,248.550,423.290,195.209,153.490,38.160,1,85.856,-65.856
233.177,199.030,88.879,333.447,192.152,134.167,100.506,41.487,0,100.546,-80.546
367.429,200.685,121.328,471.703,123.896,177.455,129.497,43.135,0,109.884,-89.884
129.534,249.183,63.018,135.913,167.340,103.490,82.091,37.512,1,80.344,-60.344
173.471,374.846,47.759,178.914,428.929,72.357,54.356,41.304,1,77.236,-57.236
178.579,119.350,105.074,169.716,8.393,153.070,111.310,43.349,1,83.744,-63.744
111.990,493.343,40.408,75.476,471.659,58.620,42.467,43.576,1,75.407,-55.407
168.152,313.108,107.019,105.843,437.073,175.222,138.743,37.645,0,102.448,-82.448
394.407,271.919,104.362,319.761,183.677,155.724,115.579,42.080,0,100.338,-80.338
327.754,353.939,108.622,437.323,422.314,168.758,129.153,40.065,0,95.389,-75.389
344.275,392.526,130.057,307.662,234.811,207.676,161.910,38.774,1,86.394,-66.394
112.806,168.264,117.411,224.659,212.850,168.180,120.411,44.277,0,103.800,-83.800
255.283,454.538,79.516,349.580,442.417,123.942,95.073,39.908,1,81.910,-61.910
229.897,145.634,69.292,239.050,58.978,111.330,87.138,38.492,1,80.978,-60.978
211.395,107.361,99.428,328.326,142.079,157.366,121.977,39.185,0,110.998,-90.998
237.512,256.958,107.842,344.632,198.043,163.020,122.253,41.416,0,104.692,-84.692
233.116,491.593,120.181,167.335,362.485,188.254,144.900,39.673,1,85.541,-65.541
316.698,193.852,53.562,257.429,202.036,80.303,59.831,41.835,0,102.923,-82.923
244.939,280.840,66.896,289.284,333.100,95.774,68.539,44.305,0,104.438,-84.438
288.068,321.232,101.271,395.185,319.132,147.425,107.137,43.388,0,90.021,-70.021
279.824,261.672,120.533,232.564,374.903,171.997,122.698,44.490,0,102.820,-82.820
74.488,361.570,43.638,23.132,352.011,68.067,52.238,39.874,1,76.705,-56.705
333.893,64.678,48.044,381.542,79.367,69.242,49.862,43.936,0,97.670,-77.670
293.370,220.610,78.084,318.010,143.715,112.326,80.746,44.040,0,95.803,-75.803
86.907,195.732,90.075,60.577,70.448,156.534,128.021,35.130,1,83.938,-63.938
138.540,111.249,109.795,226.943,41.605,157.227,112.541,44.292,0,112.062,-92.062
484.407,484.928,51.394,430.988,470.518,75.515,55.328,42.889,0,94.894,-74.894
308.085,309.931,67.782,300.157,382.615,99.700,73.115,42.832,0,98.704,-78.704
270.532,411.667,56.268,201.401,393.698,90.929,71.429,38.229,0,96.091,-76.091
175.603,52.040,139.496,109.623,209.703,220.613,170.912,39.221,1,86.919,-66.919
107.376,327.127,117.120,116.977,465.410,181.470,138.617,40.195,1,85.222,-65.222
2.537,388.622,58.879,64.349,425.140,92.850,71.794,39.356,0,107.161,-87.161
197.215,182.072,62.499,258.808,200.636,89.691,64.329,44.174,0,103.882,-83.882
302.278,293.302,78.297,224.401,274.725,111.984,80.062,44.361,0,96.172,-76.172
470.051,51.439,70.551,483.447,135.471,110.536,85.092,39.662,0,99.184,-79.184
423.686,64.926,60.042,494.000,73.635,92.871,70.851,40.279,0,104.784,-84.784
36.278,366.869,104.357,175.468,396.238,176.428,142.255,36.263,1,84.977,-64.977
237.151,236.280,83.192,147.677,262.061,124.865,93.114,41.779,1,81.975,-61.975
