uav_x,uav_y,uav_z,user_x,user_y,distance_m,horizontal_m,elevation_deg,los,path_loss_db,rx_dbm
36.537,160.025,62.985,285.631,327.968,306.953,300.421,11.841,0,96.793,-76.793
479.157,158.702,42.367,358.506,417.313,288.498,285.370,8.445,0,116.658,-96.658
116.871,231.082,46.801,101.395,3.058,233.291,228.548,11.573,0,107.209,-87.209
32.502,427.163,69.617,82.308,153.539,286.701,278.120,14.053,1,89.195,-69.195
105.891,251.402,48.633,315.192,52.029,293.125,289.062,9.550,0,112.143,-92.143
116.288,132.475,48.641,166.072,352.884,231.138,225.962,12.148,0,110.595,-90.595
116.594,369.283,51.697,51.387,44.453,335.319,331.310,8.869,0,102.499,-82.499
268.426,256.317,44.385,424.184,366.262,195.752,190.654,13.105,0,101.303,-81.303
172.584,338.454,46.240,262.025,97.731,260.931,256.802,10.207,0,113.312,-93.312
284.242,273.596,41.313,99.504,325.657,196.329,191.933,12.147,0,104.956,-84.956
359.669,301.347,45.183,66.166,360.343,302.764,299.374,8.583,0,118.813,-98.813
499.375,49.042,40.756,191.231,195.966,343.803,341.378,6.808,0,108.385,-88.385
342.250,330.063,65.998,34.029,373.179,318.143,311.222,11.973,0,117.310,-97.310
36.363,159.635,78.206,324.883,311.911,335.481,326.238,13.481,0,118.320,-98.320
92.478,132.263,54.610,81.547,419.090,292.184,287.035,10.772,1,89.359,-69.359
242.465,239.832,53.763,486.510,118.287,277.888,272.637,11.155,0,104.815,-84.815
160.199,446.027,80.910,378.118,186.970,348.060,338.525,13.442,0,108.947,-88.947
233.976,316.973,44.749,168.056,69.559,259.926,256.045,9.913,0,110.954,-90.954
483.926,273.257,68.315,164.717,371.587,340.925,334.011,11.559,0,108.805,-88.805
324.952,307.028,42.229,56.061,410.816,291.303,288.226,8.335,0,109.364,-89.364
102.216,377.927,44.770,225.319,228.528,198.692,193.582,13.022,0,106.971,-86.971
360.465,409.220,53.790,97.945,453.489,271.606,266.227,11.423,0,102.060,-82.060
144.660,82.936,40.745,204.079,279.044,208.924,204.912,11.246,0,101.675,-81.675
333.842,387.860,52.696,116.780,461.657,235.242,229.264,12.945,0,109.127,-89.127
127.500,92.844,48.814,362.922,261.595,293.740,289.656,9.566,0,107.440,-87.440
334.050,499.601,43.501,375.502,243.754,262.809,259.184,9.528,0,102.232,-82.232
