uav_x,uav_y,uav_z,user_x,user_y,distance_m,horizontal_m,elevation_deg,los,path_loss_db,rx_dbm
89.534,309.607,97.154,103.898,395.213,130.282,86.802,48.221,0,102.673,-82.673
73.441,362.547,68.559,132.916,370.230,91.085,59.969,48.824,1,79.235,-59.235
72.925,66.667,115.383,116.555,143.568,145.364,88.416,52.538,0,97.849,-77.849
254.713,483.176,99.686,259.961,417.709,119.376,65.676,56.622,1,81.584,-61.584
115.699,9.580,80.968,52.989,43.818,107.985,71.448,48.574,0,102.205,-82.205
497.695,161.647,91.425,499.877,241.815,121.615,80.197,48.743,1,81.746,-61.746
172.652,59.745,96.586,225.930,86.488,113.502,59.614,58.317,1,81.146,-61.146
143.585,262.500,85.334,149.015,334.942,112.068,72.645,49.592,0,98.985,-78.985
325.787,409.142,120.877,327.150,321.300,149.430,87.853,53.990,1,83.535,-63.535
162.870,289.733,133.477,218.803,232.978,155.454,79.685,59.163,1,83.878,-63.878
322.309,243.999,110.613,363.697,292.751,127.769,63.951,59.965,1,82.175,-62.175
101.369,300.500,78.949,63.158,348.664,100.064,61.480,52.091,1,80.052,-60.052
262.788,197.717,54.686,297.037,196.285,64.541,34.278,57.920,0,95.666,-75.666
296.959,206.087,130.754,212.678,114.845,180.347,124.211,46.470,0,97.579,-77.579
166.358,496.427,115.405,99.534,423.598,151.947,98.841,49.421,0,108.675,-88.675
343.883,335.357,112.539,371.055,265.499,135.216,74.956,56.335,1,82.667,-62.667
167.955,145.695,81.877,92.750,143.599,111.193,75.233,47.421,0,100.514,-80.514
111.570,281.216,86.567,164.685,323.274,109.927,67.750,51.952,0,97.649,-77.649
93.372,220.625,119.331,69.391,315.722,154.462,98.074,50.584,1,83.822,-63.822
326.933,477.476,103.181,257.305,471.671,124.612,69.869,55.896,0,106.537,-86.537
138.109,243.193,119.475,208.693,273.067,141.946,76.646,57.319,1,83.088,-63.088
404.251,85.675,134.852,369.919,177.913,166.948,98.420,53.877,1,84.498,-64.498
214.861,416.317,42.267,187.857,432.903,52.828,31.691,53.138,0,88.309,-68.309
171.907,114.666,47.013,157.583,84.614,57.606,33.291,54.697,1,75.255,-55.255
379.320,465.588,52.032,366.958,425.844,66.631,41.622,51.343,1,76.519,-56.519
425.059,341.598,118.740,366.629,291.306,141.572,77.093,57.006,0,105.570,-85.570
387.099,78.154,76.542,347.302,54.672,89.408,46.208,58.880,1,79.074,-59.074
310.687,108.811,46.566,338.722,134.727,60.216,38.179,50.652,1,75.640,-55.640
53.795,366.204,69.894,76.204,420.846,91.504,59.059,49.803,0,101.589,-81.589
430.591,38.281,110.267,369.258,80.435,133.032,74.422,55.984,1,82.525,-62.525
264.883,178.284,63.777,227.768,170.689,74.180,37.884,59.289,1,77.452,-57.452
334.153,157.659,41.158,360.314,183.895,55.377,37.050,48.006,1,74.913,-54.913
404.809,426.913,92.488,446.746,469.430,110.092,59.719,57.150,0,106.986,-86.986
